User_Name,isVerified,DateOfReview,Rating,Review,hasProfanity
Pete,True,2019-08-05,4.0,Taught children and adults to connect behaving ethically with strong family ties.  The movie illustrates that making mistakes is not usually fatal when you stay in communication with your clan.,False
Laura Z,True,2019-08-05,5.0,Loved it!!!!!!!!!  Just as good as the original.,False
Alexander G,False,2019-08-05,2.5,"Although the the amazing voices and its resemblance to the animated plot, it was a huge let down to not feel the same emotion that people seek to share with movies. Watching something the discovery channel could have done, very bland with emotion.",False
Marty,True,2019-08-05,5.0,Took my grandson and grand daughter.  They both loved the movie. So it rates 5 stars from me.,False
Ashley,True,2019-08-05,4.0,Jennifer Hudson would've been so much better as Nala than Beyonce.   My kids had a  last!,False
Google,False,2019-08-05,2.0,"It was very flat and boring 
I love Beyonce, but her voice made me wanna scream at the screen.",False
Clarklynne,True,2019-08-07,2.5,It was okay 👌 I prefer the original movie,False
Saidy,True,2019-08-04,4.5,"Amazing movie, cinematography and sound were amazing! Great story and animation! Made me laugh and cry as well.
I would recommend it for grown ups ! Absolutely loved it!",False
Thomas H,True,2019-08-04,2.5,"Preferred the original. Scenery was awesome, but characters talking took away from the movie.",False
Carolyn H,True,2019-08-04,5.0,It was done perfectly!,False
Nita P.,True,2019-08-04,5.0,Just a fun movie. Nothing new!  Circle of Life,False
Deserboy,True,2019-08-04,4.0,Great visuals. The voice acting was not as good but still enjoyed the nostalgia.,False
Brandi,True,2019-08-05,2.0,The same as the original...minus the funny parts.  Not sure why they cut out all of best parts.  The voices were awkward and not believable at all.,False
Mark  J,True,2019-08-04,5.0,Absolutely amazing CG!  Just well done.,False
Randa G,True,2019-08-04,3.5,This is how you do a remake. I cried uncontrollably and even the parts I didnt like how they changed werent terrible. Certainly no where near the disaster I was afraid of. I do intend on purchasing it when it comes out on dvd.,False
Anthony,True,2019-08-04,5.0,Great movie and visually dynamic!,False
mark,True,2019-08-04,1.0,Yeah it was boring and mind numbing. I was not excited like the original.,False
Elizabeth H,False,2019-08-04,5.0,The Ciminatography/Anamation  was FANTASTIC,False
Matthew B,True,2019-08-04,2.5,"Technically marvelous, beautiful sound, but little sense of novelty or newness and questionable choice of music on closing credits.",False
Tanisia,True,2019-08-04,4.5,"Everything was great , just wasnt a fan of the voice over for Simba.",False
David M,False,2019-08-04,5.0,This movie is best seen in 3D. I had a smile on my face from the first scene through the last. This is my first movie review ever but I wanted to make sure I did it because it was that good. ,False
Jennifer S,True,2019-08-04,5.0,I had heard a review that this remake lacked something of the heart or soul of the original I just dont think they should be compared.  Two different movies.  It was visually and audibly stunning and its hard to believe what animation has become since I was little.  Im glad its happened in my lifetime.,False
Kasey,True,2019-08-04,5.0,Very true to the original. Loved it!,False
Gabriela B,False,2019-08-04,4.0,"It's definitely a good movie, the way it has been made is amazing, but if I'm honest, it was kind of boring at least for me just because I already knew everything; however, I enjoyed it and my family did too, so I recommend it even if you already know what is about, just be part of that",False
Lauren F,True,2019-08-04,3.0,The Movie was good. There we're times where it felt like it dragged and didn't quite capture the magic of the original animated feature but it was enjoyable to watch the CGI animals.,False
Chetia T.,True,2019-08-04,5.0,Characters and songs were really good.,False
BRENDA,True,2019-08-04,5.0,It brought memories with my children....loved how they kept the music the same.,False
,False,2019-08-04,4.5,All the same nostalgia from the original. Some of the voice actors from this one couldn't hold a candle to those from the original while others outshined their predecessors. Love that this film stuck true to the original film in plot structure. New Timon and Pumba really bring a neat twist to the classic story.,False
Katryna,True,2019-08-04,0.5,I was very disappointed. I love the lion king and I this ruined it for me the acting was that listening the songs could have been better just all-around disappointed,False
Dru,True,2019-08-04,4.0,My 8 and 5 year old enjoyed it!,False
David20 J,False,2019-08-04,4.5,"Not an easy film to remake and you can see the blood sweat & tears that went into this visual masterpiece. The makers cared, they cared a lot - that's what we wanted. A negative was that Beyoncé covers Can you Feel the Love tonight - and the original is better, and why an almost 40 year old was playing a young lion I just don't know?? A positive was Seth Rogan, his voice over of Pumba was exceptional. ",False
Family Fun,True,2019-08-04,5.0,"I took my mom, a senior citizen, and my 5 year old son, and we all enjoyed it.",False
Adolfo,True,2019-08-04,4.0,It was an great movie overall. Definitely brought back memories from childhood. Just feel it could’ve shown more emotions from the characters.,False
RichNicko,True,2019-08-04,4.0,I enjoyed it very much. the nostalgia alone made me feel a way. something deep in my soul that was first planted back with the first film. this made me feel those things all over again. my family loved it as well. from my 7 year old to me 50 year old mother.,False
Mike r,True,2019-08-04,5.0,very close to original and still great,False
Christopher C,True,2019-08-10,4.0,"I liked how close it was to the original with adding in some new characters and scenes,  it was a great node to all of us who grew up watching the classic! the kids loved it as well!",False
T4Tuna,True,2019-08-04,4.0,pretty well done. missed on a few scenes but really enjoyable overall.,False
Robert H,True,2019-08-04,4.5,It wasn’t the original but it had some damn good voice performances and I enjoyed reliving the magic of the original all over again.,True
Irvin K,True,2019-08-04,5.0,My grandson thought it was awesome! I also enjoyed it very much.,False
GM,True,2019-08-04,5.0,I loved...minus the one sad scene it has to have!  Must see.,False
,False,2019-08-05,5.0,"Incredible remake! Touching, charming, Beyoncé (!!!) and fun for the whole family. Must see!",False
Tamara G,True,2019-08-04,5.0,Loved that it stuck to the original so closely!,False
David M,False,2019-08-04,5.0,Animation was incredible,False
ASIA D,True,2019-08-04,4.5,"I like how everything was fast forwarded to the main parts but also still the same as the cartoon , like they wasted no time making the movie. It was great ❤️",False
Dean S,True,2019-08-04,3.5,Just the CGI version of the original animation from the 90’s.  Good but nothing new.,False
EA,True,2019-08-04,5.0,Great movie!! Just like the original.,False
jeff,True,2019-08-04,5.0,the movie was great it was awsome,False
Nancy J,True,2019-08-04,5.0,Loved everything about it.  The animals ARE REAL.,False
Juston,True,2019-08-04,3.5,Simba’s voice wasn’t masculine enough to be a king. Timon and Pumpa made the movie,False
Cruz05,True,2019-08-04,5.0,Just like the original! My kids loved it!,False
